Category,Name,Street,City,State,Zip,Phone,Twitter
Restaurants,Welcome To India,369 Broome St,New York,NY,10013,(212) 334-9145,n/a
Restaurants,Aries Cafe,306 W 37th St,New York,NY,10018,(212) 342-2927,n/a
Restaurants,Prosperity Dumpling,46 Eldridge St,New York,NY,10002,(212) 343-0683,n/a
Restaurants,Hard Rock Cafe,1501 Broadway,New York,NY,10036,(212) 343-3355,n/a
Restaurants,Hamachi Sushi,63 Reade St,Manhattan,NY,10007,(212) 346-0868,n/a
Restaurants,Okami Fusion Sushi,63 Reade St,New York,NY,10007,(212) 346-0868,n/a
Restaurants,ABC Chinese Restaurant,34 Pell St,New York,NY,10013,(212) 346-9390,n/a
Restaurants,10 Jin's Empire Asian Cuisine,10 Murray St,New York,NY,10007,(212) 346-9688,n/a
Restaurants,Empire,8 Murray St,Manhattan,NY,10007,(212) 346-9688,n/a
Restaurants,Famous Original Ray's Pizza,1827 2nd Ave,New York,NY,10128,(212) 348-3956,RaysPizzaNYC
Restaurants,Genesis Bar And Restaurant,1708 2nd Ave,New York,NY,10128,(212) 348-5500,n/a
Restaurants,Delimarie,106 Duane St,Manhattan,NY,10007,(212) 349-6902,n/a
Restaurants,Joe's Gourmet Deli and Grocery,104 Duane Street,New York,NY,10007,(212) 349-6902,n/a
Restaurants,Kafana,116 Ave C,New York,NY,10009,(212) 353-8000,n/a
Restaurants,The Mean Fiddler,266 W 47th St,New York,NY,10002,(212) 354-2950,n/a
Restaurants,Chop't Creative Salad Company,1460 Broadway,New York,NY,10036,(212) 354-3284,Chopt
Restaurants,Maia Meyhane,98 Avenue B,New York,NY,10009,(212) 358-1166,n/a
Restaurants,Rue B,188 Ave B,New York,NY,10009,(212) 358-1700,n/a
Restaurants,Rhone,63 Gansevoort St,New York,NY,10014,(212) 367-8440,n/a
Restaurants,Soho Made Soups,75 Varick St,New York,NY,10013,(212) 367-9494,n/a
Restaurants,Papaya King,179 E 86th St,New York,NY,10028,(212) 369-0648,Papaya_King
Restaurants,Ichi Ro Sushi Japanese Restaurant,1694 2nd Ave,New York,NY,10128,(212) 369-6300,n/a
Restaurants,Rathbones Restaurant,1702 2nd Ave,New York,NY,10128,(212) 369-7361,n/a
Restaurants,Bits Bites & Baguettes,22 Park Pl,New York,NY,10007,(212) 374-1111,BitsBitesNY
Restaurants,Al Diwan Restaurant/Lounge,210  Avenue A,New York,NY,10009,(212) 375-1300,n/a
Restaurants,Fu Sushi,182 Ave B,New York,NY,10009,(212) 375-1426,fusushinyc
Restaurants,Ruby Tuesday,585 7th Ave,New York,NY,10036,(212) 382-3898,n/a
Restaurants,Agi Japanese Restaurant,63 Reade St,New York,NY,10007,(212) 385-1910,n/a
Restaurants,Chipotle,625 Broadway,Manhattan,NY,10012,(212) 385-3506,ChipotleTweets
Restaurants,The Wren,344 Bowery,Manhattan,NY,10012,(212) 388-0148,thewrens
Restaurants,Raga,433 E 6th St,New York,NY,10009,(212) 388-0882,n/a
Restaurants,Akina,424 E 14th St,New York,NY,10009,(212) 388-1127,n/a
Restaurants,Back Forty,190 Ave B,New York,NY,10009,(212) 388-1990,backfortynyc
Restaurants,Diablo Royale Este,167 Ave A,New York,NY,10009,(212) 388-9673,n/a
Restaurants,Destination Bar & Grill,211 Ave A,New York,NY,10009,(212) 388-9844,DestinationBar
Restaurants,O'brien's Irish Pub,134 W 46th St,New York,NY,10036,(212) 391-1516,OBriensPubNYC
Restaurants,Paramount Cafe,1501 Broadway,New York,NY,10036,(212) 391-6675,n/a
Restaurants,Cafe Metro,1221 Ave of the Americas,New York,NY,10020,(212) 391-7800,cafemetro
Restaurants,Catch,21 9th Ave,New York,NY,10014,(212) 392-5978,CatchNY
Restaurants,Vivo,1586 2nd Ave,New York,NY,10028,(212) 396-1123,n/a
Restaurants,Fuji Asian Restaurant,1367 1st Ave,New York,NY,10021,(212) 396-3388,n/a
Restaurants,Queen of Sheba,650 10th Ave,New York,NY,10036,(212) 397-0610,ShebaNYC
Restaurants,Moonrock Diner,313 W 57th St Frnt 1,New York,NY,10019,(212) 397-3131,n/a
Restaurants,United We Stand Deli & Grocery,814 10th Ave,New York,NY,10019,(212) 397-6035,n/a
Restaurants,Pom Pom Diner,610 11th Ave,New York,NY,10036,(212) 397-8395,PomPomDiner
Restaurants,Casabianca Pizzeria,503 W 57th St,New York,NY,10019,(212) 397-8725,n/a
Restaurants,Cosi,1633 Broadway,New York,NY,10019,(212) 397-9838,get_cosi
Restaurants,Maxie's Delicatessen,723 7th Ave,New York,NY,10019,(212) 398-1118,n/a
Restaurants,TSQ Brasserie,723 7th Ave,Manhattan,NY,10019,(212) 398-1118,n/a
Restaurants,Sushiden Sixth Ave,123 W 49th St,New York,NY,10020,(212) 398-2800,n/a
Restaurants,Minar,138 W 46th St,New York,NY,10036,(212) 398-4600,n/a
Restaurants,Toasties,148 West 49th Street,New York,NY,10019,(212) 398-4900,toasties52
Restaurants,Iroha Japanese Restaurant,152 W 49th St,New York,NY,10019,(212) 398-9049,n/a
Restaurants,A Zest Cafe,1441 Broadway,New York,NY,10018,(212) 398-9378,n/a
Restaurants,Haru Sushi,205 W 43rd St,New York,NY,10036,(212) 398-9810,HaruSushi
Restaurants,Kennedy's,327 W 57th St,New York,NY,10019,(212) 399-3900,n/a
Restaurants,New Naimat Kada,124 Lexington Ave,New York,NY,10016,(212) 400-1166,n/a
Restaurants,Colicchio & Sons,85 10th Ave,New York,NY,10011,(212) 400-6699,Colicchio_Sons
Restaurants,Ginger's,Doubletree Times Square,Manhattan,NY,10036,(212) 403-6326,n/a
Restaurants,New York Kitchen - La Cocina,1812 Second Ave,Manhattan,NY,10128,(212) 410-1080,n/a
Restaurants,Luigi's Pizzeria,1701 1st Ave,New York,NY,10128,(212) 410-1910,luigispizzeriar
Restaurants,Manny's on Second,1770 2nd Ave,New York,NY,10128,(212) 410-3300,mannysonsecond
Restaurants,Bellini Pizza & Mediterranean,1658 3rd Ave,Manhattan,NY,10128,(212) 410-6787,n/a
Restaurants,Pita Off the Corner II,1764 1st Ave,New York,NY,10128,(212) 410-7482,n/a
Restaurants,Pop Burger,58-60 9th Ave,New York,NY,10011,(212) 414-8686,popburger
Restaurants,Grape and Grain,620 E 6th St,New York,NY,10009,(212) 420-0002,grapesandgrains
Restaurants,Parlor Steakhouse,1600 3rd Ave,New York,NY,10128,(212) 423-5888,ParlorSteak
Restaurants,Bagel Express of 2nd Ave,1804 2nd Ave,New York,NY,10128,(212) 426-5577,n/a
Restaurants,Theatre Row Diner,424 W 42nd St,New York,NY,10036,(212) 426-6000,n/a
Restaurants,Giorgio's Wine Bar,1742 B 2nd Ave,Manhattan,NY,10128,(212) 427-1010,giorgioswinebar
Restaurants,Osha Thai Kitchen,1711 2nd Ave,New York,NY,10128,(212) 427-3077,n/a
Restaurants,Effy's Cafe,1638 3rd Ave,New York,NY,10128,(212) 427-8900,effyscafe
Restaurants,Mott Corner,58 Kenmare St,New York,NY,10012,(212) 431-1192,n/a
Restaurants,Five Loaves and Two Fish Bakery,70B Canal St,New York,NY,10002,(212) 431-3906,n/a
Restaurants,Da Gennaro,129 Mulberry St,New York,NY,10013,(212) 431-3934,n/a
Restaurants,Moes Deli,85 Canal Street,New York,NY,10002,(212) 431-5234,n/a
Restaurants,Just Delicious,80 Varick St Frnt,New York,NY,10013,(212) 431-6161,n/a
Restaurants,L & J Restaurant Manufacturing Import,94 Bowery,New York,NY,10013,(212) 431-9112,n/a
Restaurants,Sabor A Mexico,233 E 77th St,New York,NY,10021,(212) 439-8301,n/a
Restaurants,Madison Bistro,238 Madison Ave,New York,NY,10016,(212) 447-1919,MadisonBistroNY
Restaurants,Berger's On the Go,2 E 39th St,New York,NY,10016,(212) 447-5052,n/a
Restaurants,Guy & Gallard Restaurant,475 Park Ave S,New York,NY,10016,(212) 447-5282,n/a
Restaurants,Haru Sake Bar,1327 3rd Ave,New York City,NY,10021,(212) 452-1028,n/a
Restaurants,Haru Third Avenue,1329 Third Avenue,Manhattan,NY,10075,(212) 452-2230,n/a
Restaurants,Ruthy's Bakery & Cafe,75 9th Ave,New York,NY,10011,(212) 463-8800,n/a
Restaurants,Forcella,334 Bowery St,New York,NY,10012,(212) 466-3300,ForcellaNYC
Restaurants,Masala Twist,189 E Houston St,New York City,NY,10002,(212) 466-6644,n/a
Restaurants,Gordon Ramsay at The London,151 W 54th St,New York,NY,10019,(212) 468-8888,n/a
Restaurants,MAZE,The London,New York,NY,10019,(212) 468-8889,n/a
Restaurants,EJ's Luncheonette,1271 3rd Ave,New York,NY,10021,(212) 472-0600,EJsLuncheonette
Restaurants,La Mia Pizza,1488 1st Ave Frnt,New York,NY,10021,(212) 472-1200,n/a
Restaurants,Maz Mezcal,316 E 86th St,New York,NY,10028,(212) 472-1599,n/a
Restaurants,Vespa,1625 2nd Ave,New York,NY,10028,(212) 472-2050,VespaUSA
Restaurants,The Crepe Escape Caterers,217 E 83rd St,New York,NY,10028,(212) 472-2604,CatererNY
Restaurants,Triangolo Restaurant,345 E 83rd St,New York,NY,10028,(212) 472-4488,n/a
Restaurants,Uva,1486 2nd Ave,New York,NY,10021,(212) 472-4552,UvaNYC
Restaurants,Nica Trattoria,354 E 84th St,New York,NY,10028,(212) 472-5040,n/a
Restaurants,Sotto Cinque,322 E 86th St,New York,NY,10028,(212) 472-5563,n/a
Restaurants,Falafel & More Llc,401 E 78th St,New York,NY,10075,(212) 472-5855,n/a
Restaurants,Monica's Deli,1603 2nd Ave,New York,NY,10028,(212) 472-6727,n/a
Restaurants,Johnny Foxes NYC,1546 2nd Ave,New York,NY,10184,(212) 472-9193,n/a
Restaurants,Bangkok 2 Thai,349 1st Ave,New York,NY,10010,(212) 473-4480,n/a
Restaurants,Sidewalk Cafe,94 Ave A,New York,NY,10009,(212) 473-7373,SidewalkNY
Restaurants,Han's Deli,645 Broadway,New York,NY,10012,(212) 473-8596,n/a
Restaurants,Bite Me Best,138 Avenue C,New York,NY,10009,(212) 475-1991,n/a
Restaurants,University Place Restaurant,101 University Pl,New York,NY,10003,(212) 475-7727,n/a
Restaurants,7A,109 Ave A,New York,NY,10009,(212) 475-9001,7ACafeAlphaCity
Restaurants,Sugarcane,243 Park Ave S,New York,NY,10003,(212) 475-9377,SugarcaneBklyn
Restaurants,SUSHISAMBA park,245 Park Ave S,New York,NY,10003,(212) 475-9377,SUSHISAMBA
Restaurants,Newstar Andy's Deli,873 Broadway,New York,NY,10003,(212) 477-1110,n/a
Restaurants,Nemo NYC,54 E 13th St,New York,NY,10003,(212) 477-1177,NEMONYC
Restaurants,Brown Cafe,61 Hester St,New York,NY,10002,(212) 477-2427,n/a
Restaurants,Five Tacos,119 St Marks Pl,Manhattan,NY,10009,(212) 477-7090,fivetacos
Restaurants,Supper Restaurant,156 E 2nd St,New York,NY,10009,(212) 477-7600,SUPPERnyc
Restaurants,Bad Burger,171 Ave A,New York,NY,10009,(212) 477-7727,Bad_Burger
Restaurants,Charlie Paan Shop,134 E 27th St,New York,NY,10016,(212) 481-1660,n/a
Restaurants,Penelope,159 Lexington Ave,New York,NY,10016,(212) 481-3800,PenelopeCafe
Restaurants,Nobi Sushi,437 3rd Ave,New York,NY,10016,(212) 481-8338,NobiSushi
Restaurants,Tamba Indian Grill & Bar,103 Lexington Ave,New York,NY,10016,(212) 481-9100,n/a
Restaurants,Otarian,947 8th Ave,New York,NY,10019,(212) 489-3270,otarian
Restaurants,Fresco Tortillas,858 10th Ave,New York,NY,10019,(212) 489-5007,n/a
Restaurants,Red Garlic,916 8th Ave Frnt,New York,NY,10019,(212) 489-5237,redgarlicbistro
Restaurants,Burrito Box,885 9th Ave,New York,NY,10019,(212) 489-6889,BurritoBox
Restaurants,Josie's East Side,565 3rd Ave,New York,NY,10016,(212) 490-1558,n/a
Restaurants,Wharf Bar and Grill,587 3rd Ave,New York,NY,10016,(212) 490-7270,Wharfbarnyc
Restaurants,Cosi,369 Lexington Ave,New York,NY,10017,(212) 490-8989,get_cosi
Restaurants,Del Posto,85 10th Ave,New York,NY,10011,(212) 497-8090,DelPosto
Restaurants,Cipriani,110 E 42nd Street,New York,NY,10017,(212) 499-0599,CiprianiSpecial
Restaurants,Mary O's,32 Ave A,New York,NY,10009,(212) 505-5610,maryosnyc
Restaurants,Gemma,335 Bowery,New York,NY,10003,(212) 505-7300,n/a
Restaurants,Kazuza,107 Ave A,New York,NY,10009,(212) 505-9300,n/a
Restaurants,E&E Grill House,233 W 49th St,New York,NY,10019,(212) 505-9909,EEGrillHouse
Restaurants,Taboonette,30 E 13th St,New York,NY,10003,(212) 510-7881,Taboonette
Restaurants,Ruben's Empanadas,149 Church St,New York,NY,10013,(212) 513-1448,n/a
Restaurants,Luna Rossa,347 E 85 St,Manhattan,NY,10028,(212) 517-3118,n/a
Restaurants,Session 73,1359 1st Ave,New York,NY,10021,(212) 517-4445,n/a
Restaurants,Delizia Pizzeria & Restaurant,1374 1st Ave,New York,NY,10021,(212) 517-8888,n/a
Restaurants,Tianjin Xianbing,41-28 Main St,Queens,NY,11355,(212) 518-1952,n/a
Restaurants,The Sunburnt Cow,137 Ave C,New York,NY,10009,(212) 529-0005,Thesunburntcow
Restaurants,West 3rd Common,1 W 3rd St,New York,NY,10012,(212) 529-2059,West3rdCommon
Restaurants,China North Dumpling,27 Essex St,New York,NY,10002,(212) 529-2760,n/a
Restaurants,Mercadito,179 Ave B,New York,NY,10009,(212) 529-6490,mercaditoNYC
Restaurants,Old Town Bar & Restaurant,45 E 18th St,New York,NY,10003,(212) 529-6732,n/a
Restaurants,Verso,127 Ave C,New York,NY,10009,(212) 529-7747,VersoRestaurant
Restaurants,goodburger,870 Broadway,New York,NY,10003,(212) 529-9100,mygoodburger
Restaurants,Hummus Place,109 St. Marks Pl,New York,NY,10009,(212) 529-9198,hummusplace
Restaurants,Brindle Room,277 E 10th St,New York,NY,10009,(212) 529-9702,BrindleRoom
Restaurants,Brooklyn Bagel Cafe,319 5th Ave,New York,NY,10016,(212) 532-0007,n/a
Restaurants,Silo Cafe,31 E 32nd St,New York,NY,10016,(212) 532-0639,n/a
Restaurants,Gemini Diner,641 2nd Ave,New York,NY,10016,(212) 532-2143,n/a
Restaurants,East Side Cafe,352 E 23rd St,New York,NY,10010,(212) 533-2034,n/a
Restaurants,Mini Thai Cafe,105 Ave A,New York,NY,10009,(212) 533-2928,n/a
Restaurants,Rosa Mexicano,9 E 18th St,New York,NY,10003,(212) 533-3350,RosaMexicano
Restaurants,Belgian Room,125 St. Mark's Pl,New York,NY,10009,(212) 533-4467,belgianroomnyc
Restaurants,El Camion,194 Ave A,Manhattan,NY,10009,(212) 533-5436,ElCamionCantina
Restaurants,Ogawa Japanese Restaurant,36 E 4th St,New York,NY,10003,(212) 533-6527,n/a
Restaurants,Angelina Cafe,36 Ave A,New York,NY,10009,(212) 533-7183,AngelinaCafe
Restaurants,D Lish Pita,89 Ave A,Manhattan,NY,10009,(212) 533-9990,dlishpita
Restaurants,First On First Deli,1756 1st Ave,New York,NY,10128,(212) 534-7120,n/a
Restaurants,GO!99 Pizzeria,352 E 86th St,Manhattan,NY,10028,(212) 535-0099,GO99NYC
Restaurants,Persepolis,1407 2nd Ave,New York,NY,10021,(212) 535-1100,PersepolisNYC
Restaurants,Quatorze Bis,323 E 79th St,New York,NY,10021,(212) 535-1414,n/a
Restaurants,Bounce,1403 2nd Ave,New York,NY,10021,(212) 535-2183,n/a
Restaurants,Dorian's Seafood Market,1580 York Ave,New York,NY,10028,(212) 535-2256,doriansseafood
Restaurants,Caffe Noi,1465 2nd Ave,New York,NY,10075,(212) 535-3100,n/a
Restaurants,Gina La Fornarina,1575 2nd Ave,New York,NY,10028,(212) 535-3300,ginalafornarina
Restaurants,Nargila,1599 York Ave,New York,NY,10028,(212) 535-3700,NargilaGrill
Restaurants,China Spice NYC,1588 York Ave,New York,NY,10028,(212) 535-5223,csn1588
Restaurants,Mansion Restaurant,1634 York Ave,Manhattan,NY,10028,(212) 535-8888,JGP1300
Restaurants,Mansion Restaurant,1634 York Ave,New York,NY,10028,(212) 535-8888,JGP1300
Restaurants,George & Sons Gourmet Deli,1579 York Ave,New York,NY,10028,(212) 535-9260,n/a
Restaurants,Mezzaluna,1295 3rd Ave,New York,NY,10021,(212) 535-9600,n/a
Restaurants,Sojourn,244 E 79th St,New York,NY,10075,(212) 537-7745,n/a
Restaurants,Max,51 Ave B,New York,NY,10009,(212) 539-0111,n/a
Restaurants,In Vino,215 E 4th St,New York,NY,10009,(212) 539-1011,invino_ny
Restaurants,MPD,73 Gansevoort St,Manhattan,NY,10014,(212) 541-6991,MPDNYC
Restaurants,Mama Sushi,237 Dyckman St,New York,NY,10034,(212) 544-0003,MamaSushiRestau
Restaurants,Fidel Gourmet Deli,4879 Broadway,New York,NY,10034,(212) 544-2467,n/a
Restaurants,Caridad Broadway,4799 Broadway,New York,NY,10034,(212) 544-9286,n/a
Restaurants,Indo Munch,182 Lexington Ave,New York,NY,10016,(212) 545-0010,n/a
Restaurants,Anita's Cafe - CLOSED,514 3rd Ave,New York,NY,10016,(212) 545-0145,n/a
Restaurants,Private Park at Hudson,356 W. 58th Street,New York,NY,10019,(212) 554-6000,n/a
Restaurants,Hudson Hall,Hudson Hotel,Manhattan,NY,10019,(212) 554-6502,n/a
Restaurants,Cipriani Le Specialita,110 E 42nd St,New York,NY,10017,(212) 557-5088,CiprianiSpecial
Restaurants,McDonald's,724 Broadway,New York,NY,10003,(212) 559-9660,McDonalds
Restaurants,Intermission Deli,505 8th Ave,New York,NY,10018,(212) 563-3206,n/a
Restaurants,2 Bros Pizza,557 8th Ave,New York,NY,10018,(212) 564-2733,2BrosPizza
Restaurants,West Side Steakhouse,597 10th Ave,Manhattan,NY,10036,(212) 564-4803,WSSteakhouse
Restaurants,Five Guys,343 Seventh Ave,Manhattan,NY,10001,(212) 564-9804,5GuysBurgNFries
Restaurants,Wo Hop Restaurant,15 Mott St,New York,NY,10013,(212) 566-3841,n/a
Restaurants,La Nueva Espana,606 W 207th St,New York,NY,10034,(212) 567-0500,n/a
Restaurants,El Floridita Restaurant,3856 10th Ave,Manhattan,NY,10034,(212) 567-4955,n/a
Restaurants,Crown Fried Chicken,200 Dyckman St Frnt 6,New York,NY,10040,(212) 567-5333,CrownFried
Restaurants,El Nuevo Azteca,3861 10th Avenue,Manhattan,NY,10034,(212) 567-6028,n/a
Restaurants,Ca_a y Cafe,565 W 207th St,New York,NY,10034,(212) 567-8322,n/a
Restaurants,John's Doo-Wop Deli,616 W 207th St,New York,NY,10034,(212) 567-9779,n/a
Restaurants,Rancho Los Compadres,110 Sherman Ave,New York,NY,10034,(212) 569-1002,n/a
Restaurants,Lotus Express,4840 Broadway,Manhattan,NY,10034,(212) 569-8899,n/a
Restaurants,Quattro Gatti Restaurant,205 E 81st St,New York,NY,10028,(212) 570-1073,n/a
Restaurants,Ciao Bella Napoli,1477 York Ave,Manhattan,NY,10075,(212) 570-1523,CiaoBellaNapoli
Restaurants,Hanabi,1450 2nd Ave,New York,NY,10021,(212) 570-1888,n/a
Restaurants,Antonucci Restaurant,170 E 81st St,New York,NY,10028,(212) 570-5100,n/a
Restaurants,Baba Ghanouge,165 Church St,New York,NY,10007,(212) 571-2020,babaghanougeNY
Restaurants,Woolworth Tower Kitchen,233 Broadway,New York,NY,10007,(212) 571-2930,n/a
Restaurants,Boi Noodles,240 W 40th,Manhattan,NY,10018,(212) 575-0088,n/a
Restaurants,Utsav Festive India Restaurant,1185 Ave of the Americas,New York,NY,10036,(212) 575-2525,n/a
Restaurants,Bobby Van's Burger,120 W 45th St,New York,NY,10036,(212) 575-2597,n/a
Restaurants,Del Frisco's Double Eagle Steak House,1221 Avenue of the Americas,New York,NY,10020,(212) 575-5129,Del_Friscos
Restaurants,Bobby Vans Steakhouse,120 W 45th St,Manhattan,NY,10036,(212) 575-5623,BobbyVans
Restaurants,HB Burger,127 W 43rd St,New York,NY,10036,(212) 575-5848,n/a
Restaurants,Europa Cafe,1177 6th Ave,New York,NY,10036,(212) 575-7272,EuropaCafeNY
Restaurants,Chipotle,129 W 48th St,New York,NY,10020,(212) 575-8424,ChipotleTweets
Restaurants,Kuni Japanese Restaurant,2505 Avenue U,Brooklyn,NY,11229,(212) 576-2988,n/a
Restaurants,Cha Chan Tang,45 Mott St,New York,NY,10013,(212) 577-2888,n/a
Restaurants,Vegetarian Dim Sum House,24 Pell St,New York,NY,10013,(212) 577-7176,n/a
Restaurants,Ponche Taqueria & Cantina,420 W 49th St,Manhattan,NY,10019,(212) 581-1235,n/a
Restaurants,Toloache,251 W 50th St,New York,NY,10019,(212) 581-1818,toloache
Restaurants,The Global Kitchen,1290 Ave of the Americas,New York,NY,10104,(212) 581-3200,n/a
Restaurants,Bis. Co. Latte,667 10th Ave,New York,NY,10036,(212) 581-3900,n/a
Restaurants,The Greek Kitchen,889 10th Ave,New York,NY,10019,(212) 581-4300,n/a
Restaurants,Kashkaval,856 9th Ave,New York,NY,10019,(212) 581-8282,kashkavalnyc
Restaurants,Ben Benson's Steak House,123 W 52nd St,New York,NY,10019,(212) 581-8888,n/a
Restaurants,Bagel Baron of 57,315 W 57th St,New York,NY,10019,(212) 581-9696,n/a
Restaurants,Justino's Pizzeria,881 10th Ave,New York,NY,10019,(212) 582-1222,JustinosNYC
Restaurants,Pluck U.,691 10th Ave,Manhattan,NY,10036,(212) 582-2468,PluckUWings
Restaurants,Bab Marrakech,691 10th Ave,New York,NY,10036,(212) 582-2609,n/a
Restaurants,Bocca Restaurant,135 W 50th St,New York,NY,10020,(212) 582-3000,BoccaRestaurant
Restaurants,Subway,735 11th Ave,New York,NY,10019,(212) 582-5800,SUBWAY
Restaurants,Heartland Brewery,1285 Ave of the Americas,New York,NY,10019,(212) 582-8244,HeartlandBrew
Restaurants,Zucchero E Pomodori,1431 2nd Ave,New York,NY,10021,(212) 585-2100,zuccheronyc
Restaurants,Shanghai Pavilion,1378 3rd Ave,New York,NY,10021,(212) 585-3388,n/a
Restaurants,Shanghai Pavillion,1378 3rd Ave,New York,NY,10021,(212) 585-3388,n/a
Restaurants,Caffebene,1611 Broadway,New York,NY,10019,(212) 586-2010,thecaffebeneusa
Restaurants,The Bread Factory Cafe,935 8th Ave,New York,NY,10019,(212) 586-2221,breadfactoryny
Restaurants,La Bergamote,515 W 52nd St,New York,NY,10019,(212) 586-2429,LaBergamote
Restaurants,Oyster Bar,842 Seventh Ave,Manhattan,NY,10019,(212) 586-6525,n/a
Restaurants,New York Pizza Suprema,413 8th Ave,New York,NY,10001,(212) 594-8939,n/a
Restaurants,Connolly's Pub & Restaurant,121 W 45th St,New York,NY,10036,(212) 597-5126,connollysny
Restaurants,Hane Sushi,346 1st Ave,New York,NY,10003,(212) 598-0135,hane_sushi
Restaurants,Zum Schneider,107 Ave C,New York,NY,10009,(212) 598-1098,zumschneider
Restaurants,The Black Sheep,583 3rd Ave,New York,NY,10016,(212) 599-3476,n/a
Restaurants,Subway,1776 Second Ave,Manhattan,NY,10128,(212) 600-0949,SUBWAY
Restaurants,Dunkin' Donuts,815 10th Ave,New York,NY,10019,(212) 600-4113,DunkinDonuts
Restaurants,The Shop,485 5th Ave,New York,NY,10017,(212) 601-1234,n/a
Restaurants,Dunkin Donuts,130 Church Street,New York,NY,10007,(212) 608-3512,DunkinDonuts
Restaurants,Sun Cafe,67 Reade St,New York,NY,10007,(212) 608-3822,n/a
Restaurants,Taj Tribeca,18 Murray St,New York,NY,10007,(212) 608-5555,TajTribecaNYC
Restaurants,Dumplings,25B Henry St,New York,NY,10002,(212) 608-8962,n/a
Restaurants,Uncle Nick's Greek Cuisine,382 8th Ave,New York,NY,10001,(212) 609-0500,n/a
Restaurants,Crif Dogs,113 St. Marks Pl,New York,NY,10009,(212) 614-2728,CrifDogs
Restaurants,Tre Sorelle,61 Reade St,Manhattan,NY,10007,(212) 619-1080,TreSorelle61
Restaurants,Steakgo,203 Madison Street,New York,NY,10002,(212) 619-1989,n/a
Restaurants,Russo's Steak & Pasta,790 7th Ave,New York,NY,10019,(212) 621-8537,n/a
Restaurants,Super Taste,26 Eldridge St,New York,NY,10002,(212) 625-1198,thesupertaste
Restaurants,Dorado Tacos,28 E 12th St,New York,NY,10003,(212) 627-0900,DoradoNYC
Restaurants,Souen,28 E 13th St,New York,NY,10003,(212) 627-7150,n/a
Restaurants,Republic,37 Union Sq W,New York,NY,10003,(212) 627-7172,Republic37
Restaurants,Inase Restaurant,1586 1st Ave,New York,NY,10028,(212) 628-1238,n/a
